Title,Author,Main Genre,Sub Genre,Price,Rating
Black Tornado,Sandeep Unnithan,Teen & Young Adult,History,₹290.07,4.7
"Blistering Barnacles: An A-Z of The Rants, Rambles and Rages of Captain Haddock: Celebrating 80 years of Hergé’s beloved comic character from Tintin: ... Illustrated Mystery Adventure Series",Albert Algoud,Teen & Young Adult,History,₹644.52,4.7
The Adventures Of Tintin Volume 6,Hergé,Teen & Young Adult,History,₹905.91,4.7
"Dot to Dot for Kids Ages 4-8: 100 Fun Connect the Dots Puzzles for Children - Activity Book for Learning - Age 4-6, 6-8 Year Olds",Splendid Youth,Teen & Young Adult,Hobbies & Games,₹250.00,4.7
Minecraft Guide to Redstone,Mojang AB,Teen & Young Adult,Hobbies & Games,₹500.00,4.7
Future Engineer (Future Baby Boardbooks),Lori Alexander,Teen & Young Adult,Hobbies & Games,₹251.00,4.7
FUTURE DOCTOR,Lori Alexander,Teen & Young Adult,Hobbies & Games,₹251.00,4.7
As Long As the Lemon Trees Grow,Zoulfa Katouh,Teen & Young Adult,Romance,₹450.00,4.7
"A Court of Mist and Fury: The second book in the GLOBALLY BESTSELLING, SENSATIONAL series (A Court of Thorns and Roses 2)",Sarah J. Maas,Teen & Young Adult,Romance,₹335.30,4.7
Six of Crows: Crooked Kingdom,Leigh Bardugo,Teen & Young Adult,Romance,₹388.00,4.7
Ignite Me (Shatter Me): TikTok Made Me Buy It! The most addictive YA fantasy series of 2021,Tahereh Mafi,Teen & Young Adult,Romance,₹324.00,4.7
Six of Crows (Collectors Edition),BARDUGO LEIGH,Teen & Young Adult,Romance,₹698.00,4.7
Ruby’s Worry: A Big Bright Feelings Book,Tom Percival,Teen & Young Adult,Science Fiction & Fantasy,₹184.00,4.7
Harry Potter and the Philosopher’s Stone: MinaLima Edition,J.K. Rowling,Teen & Young Adult,Science Fiction & Fantasy,"₹1,390.00",4.7
Howl’s Moving Castle,Diana Wynne Jones,Teen & Young Adult,Science Fiction & Fantasy,₹283.00,4.7
"A Court of Mist and Fury: The second book in the GLOBALLY BESTSELLING, SENSATIONAL series (A Court of Thorns and Roses 2)",Sarah J. Maas,Teen & Young Adult,Science Fiction & Fantasy,₹335.30,4.7
"Naruto: Itachi'S Story, Vol. 1 Daylight: Volume 1 (Naruto Novels)",Takashi Yano,Teen & Young Adult,Science Fiction & Fantasy,₹516.00,4.7
Six of Crows: Crooked Kingdom,Leigh Bardugo,Teen & Young Adult,Science Fiction & Fantasy,₹388.00,4.7
Ignite Me (Shatter Me): TikTok Made Me Buy It! The most addictive YA fantasy series of 2021,Tahereh Mafi,Teen & Young Adult,Science Fiction & Fantasy,₹324.00,4.7
THE FOLK OF THE AIR SERIES BOXSET,BLACK HOLLY,Teen & Young Adult,Science Fiction & Fantasy,₹820.00,4.7
"Inheritance: Book Four (The Inheritance Cycle) [Paperback] Paolini, Christopher",Christopher Paolini,Teen & Young Adult,Science Fiction & Fantasy,₹292.00,4.7
Chain of Iron (The Last Hours Book Two),Cassandra Clare,Teen & Young Adult,Science Fiction & Fantasy,₹403.00,4.7
Six of Crows (Collectors Edition),BARDUGO LEIGH,Teen & Young Adult,Science Fiction & Fantasy,₹698.00,4.7
THE KOALA WHO COULD BOARD BOOK,Rachel Bright,Teen & Young Adult,Social & Family Issues,₹268.00,4.7
Ruby’s Worry: A Big Bright Feelings Book,Tom Percival,Teen & Young Adult,Social & Family Issues,₹184.00,4.7
As Long As the Lemon Trees Grow,Zoulfa Katouh,Teen & Young Adult,Social & Family Issues,₹450.00,4.7
Tilda Tries Again: A Big Bright Feelings Book,Tom Percival,Teen & Young Adult,Social & Family Issues,₹194.00,4.7
Holes,Louis Sachar,Teen & Young Adult,Social & Family Issues,₹330.00,4.7
Dog Man 9: Grime and Punishment,Dav Pilkey,Teen & Young Adult,Social & Family Issues,₹445.00,4.7
Ravi's Roar,Tom Percival,Teen & Young Adult,Social & Family Issues,₹194.00,4.7
Economics For Beginners,Andrew Prentice,Teen & Young Adult,Social & Family Issues,₹399.00,4.7
Fireborn: Twelve And The Frozen Forest,Aisling Fowler,Teen & Young Adult,Social & Family Issues,₹300.00,4.7
COLOUR MONSTER GOES TO SCHOOL,Anna Llenas,Teen & Young Adult,Social & Family Issues,₹481.00,4.7
The 26-Storey Treehouse (The Treehouse Series),Andy Griffiths,Teen & Young Adult,Social & Family Issues,₹267.31,4.7
The Christmas Pig,J.K. Rowling,Teen & Young Adult,Social & Family Issues,₹569.00,4.7
ST.CLARE'S BIND UP 1-3,Enid Blyton,Teen & Young Adult,Social & Family Issues,₹300.00,4.7
Everest: The Remarkable Story of Edmund Hillary and Tenzing Norgay,Sir Ranulph Fiennes,Teen & Young Adult,Biographies,₹280.00,4.6
TITANIC,Anna Claybourne,Teen & Young Adult,Biographies,₹145.00,4.6
Karna: Victory in Death: 14 (Campfire Graphic Novels),Rik Hoskin,Teen & Young Adult,Biographies,₹473.00,4.6
Great Indian Emperors: 3 in 1 (Amar Chitra Katha),Anant Pai,Teen & Young Adult,Biographies,₹141.75,4.6
Bloodline Academy: A Young Adult Urban Fantasy Academy Novel (Bloodline Academy Book 1),Lan Chan,Teen & Young Adult,Biographies,₹79.00,4.6
Drishti IAS UPSC Prelims 16 years Solved Papers (2008-23) 5TH Edition | Prelims Solved Papers In English | UPSC Question Bank [Perfect Paperback] Team Drishti [Perfect Paperback] Team Drishti,Team Drishti,Textbooks & Study Guides,Study Guides & Workbooks,₹287.90,5.0
"Arihant Test Drive 15 Practice Sets For NTA JEE Main 2024 | Latest NTA Syllabus | 1350 Most Probable Questions, 4+4 Online Jee Simulators | Rank Predictor, Detailed Solutions,Time Saver Tips, Study Tactics |","Anurag Chaudhary Rahul kumar , Pooja Yadav ",Textbooks & Study Guides,Study Guides & Workbooks,₹235.00,4.7
"Oswal - Gurukul 36 Sample Question Papers for CBSE Science Stream PCB Class 12 Exam 2024 : Fully Solved SQP Pattern, Unsolved Papers (English Core, Physics, Chemistry, Biology, Physical Edu, Comp Sc.)",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹731.00,4.7
Arihant Test Drive 15 Practice Sets For NEET UG 2024 | Latest NMC Syllabus |3000 Most Probable Questions | Problem Solving Tactics | Completely Solved NEET 2023 Paper | Supplement for newly added Topics,"Anuksha Arora Ajay Kumar, Swati Chauhan ",Textbooks & Study Guides,Study Guides & Workbooks,₹249.00,4.6
Arihant CBSE Sample Question Papers Class 12 Economics Book for 2024 Board Exam,Abhay Saini,Textbooks & Study Guides,Study Guides & Workbooks,₹148.00,4.6
Xam idea Sample Papers Simplified Chemistry | Class 12 for 2024 CBSE Board Exam | Based on NCERT | Latest Sample Papers 2024 (New paper pattern based on CBSE Sample Paper released on 8th September),Xamidea Editorial Board,Textbooks & Study Guides,Study Guides & Workbooks,₹170.00,4.6
Xam idea Sample Papers Simplified Mathematics | Class 12 for 2024 CBSE Board Exam | Based on NCERT | Latest Sample Papers 2024 (New paper pattern based on CBSE Sample Paper released on 8th September),Xamidea Editorial Board,Textbooks & Study Guides,Study Guides & Workbooks,₹171.00,4.6
Solution to IE Irodov's Problem In General Physics,DC Pandey,Textbooks & Study Guides,Study Guides & Workbooks,₹198.00,4.6
Arihant CBSE Chapterwise Solved Papers 2023-2011 Mathematics Class 12th,Sagar Verma Laxman Prasad ,Textbooks & Study Guides,Study Guides & Workbooks,₹259.00,4.5
Educart CBSE Mathematics Standard Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Gaurav Suthar,Textbooks & Study Guides,Study Guides & Workbooks,₹248.00,4.5
NCERT Exemplar Problems Solutions Mathematics class 12th,Ankesh kumar Singh,Textbooks & Study Guides,Study Guides & Workbooks,₹199.00,4.5
Arihant CBSE Sample Question Papers Class 12 Business Studies Book for 2024 Board Exam,Abhay Saini,Textbooks & Study Guides,Study Guides & Workbooks,₹156.00,4.5
Arihant CBSE Sample Question Papers Class 12 Physical Education Book for 2024 Board Exam,Sapna Sharma,Textbooks & Study Guides,Study Guides & Workbooks,₹119.00,4.5
Arihant 36 Years' Chapterwise Topicwise Solutions NEET Physics 1988-2023,A.K Satogiya Dharmendra Singh ,Textbooks & Study Guides,Study Guides & Workbooks,₹190.00,4.5
"Oswal - Gurukul Last Years 10 Solved Papers for CBSE Class 10 Exam 2024 - Yearwise Board Solutions of Math Standard, English, Science & Social Science (All Sets Delhi & Outside), Latest Syllabus",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹749.00,4.4
"Oswal - Gurukul 10 Years Solved Papers for ICSE 10 Exam 2024 - Comprehensive Handbook of 17 Subjects - Yearwise Board Solutions, Revised Syllabus",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹918.00,4.4
All In One Physics - 12th Class,Keshav Mohan,Textbooks & Study Guides,Study Guides & Workbooks,₹399.00,4.4
"Oswal - Gurukul Hindi-B Last Years 10 Solved Papers for CBSE Class 10 Exam 2024 - Yearwise Board Solutions of Hindi-B (All Sets of Delhi & Outside), Latest Syllabus Pattern",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹246.00,4.4
Xam idea Sample Papers Simplified Physics| Class 12 for 2024 CBSE Board Exam | Based on NCERT | Latest Sample Papers 2024 (New paper pattern based on CBSE Sample Paper released on 8th September),Xamidea Editorial Board,Textbooks & Study Guides,Study Guides & Workbooks,₹156.00,4.4
"SSB Interview: The Complete Guide, Second Edition",Dr. N.K. Natarajan,Textbooks & Study Guides,Study Guides & Workbooks,₹194.00,4.4
All In One Class 9th Science for CBSE Exam 2024,"Rashmi Gupta Heena Sharma , Shubhankar Vats ",Textbooks & Study Guides,Study Guides & Workbooks,₹285.00,4.4
Xam idea Sample Papers Simplified English (Core) | Class 12 for 2024 CBSE Board Exam | Based on NCERT | Latest Sample Papers 2024 (New paper pattern based on CBSE Sample Paper released on 8th September),Xamidea Editorial Board,Textbooks & Study Guides,Study Guides & Workbooks,₹155.00,4.4
Educart CBSE English Language and Literature Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Educart,Textbooks & Study Guides,Study Guides & Workbooks,₹250.00,4.4
Key2practice Class 1 & 2 Hindi Workbook | Topic - Hindi Matra | 84 Colourful Practice Worksheets with Answers | Designed by IITians,Seema Verma,Textbooks & Study Guides,Study Guides & Workbooks,₹255.00,4.4
151 Essays,S C Gupta,Textbooks & Study Guides,Study Guides & Workbooks,₹198.00,4.4
Educart CBSE Social Science Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Digraj Singh Rajput,Textbooks & Study Guides,Study Guides & Workbooks,₹250.00,4.4
Arihant CBSE Chapterwise Solved Papers 2023-2010 Biology Class 12th,MD Shadab Juhi Bhatia ,Textbooks & Study Guides,Study Guides & Workbooks,₹209.00,4.4
"Oswal - Gurukul Physics Most Likely Question Bank for ICSE Class 10 for 2024 Exam - Chapterwise & Categorywise Topics, Previous Years Board Questions, Latest Syllabus Pattern",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹316.00,4.4
"Oswal - Gurukul Mathematics Most Likely CBSE Question Bank for Class 9 Exam 2024 - Chapterwise & Categorywise, New Paper Pattern (MCQs, Case, Assertion & Reasoning, NCERT & NCERT Exemplar Questions)",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹230.00,4.4
CBSE All In One NCERT Based Social Science Class 8 2022-23 Edition,Farah Sultan Madhumita Pattrea ,Textbooks & Study Guides,Study Guides & Workbooks,₹275.00,4.4
Arihant Cracking The CSAT (Civil Services Aptitude Test) Paper-2,"Aman Kumar Rudraksh Tripathi , Abhishek Jain, Piyush Kaushik , Anand Raj Deb , Prabhat Sharma ",Textbooks & Study Guides,Study Guides & Workbooks,₹569.00,4.3
All In One Chemistry - 12th Class,"Reetika Gulati Indu Gupta , Avantika Trivedi ",Textbooks & Study Guides,Study Guides & Workbooks,₹369.00,4.3
Arihant 22 Years' Chapterwise Topicwise (2023-2002) JEE Main Solved Papers Physics,A.K Satogiya Dharmendra Singh ,Textbooks & Study Guides,Study Guides & Workbooks,₹416.00,4.3
All In One Class 10th Mathematics for CBSE Exam 2024,"Brijesh Dwivedi Er. Prem Kumar , Jitendre Gupta ",Textbooks & Study Guides,Study Guides & Workbooks,₹390.00,4.3
"Oswal - Gurukul 61 Sample Question Papers for ICSE Class 10 Exam 2024 : Fully Solved New Specimen Question Paper & Latest Syllabus (All Subjects), New SQP Pattern",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹799.00,4.3
All In One BIOLOGY - 12th Class,"Pallavi Priya Hema Batra , Pridhi Bhatia ",Textbooks & Study Guides,Study Guides & Workbooks,₹289.00,4.3
Educart CBSE Science Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Prashant Kirad,Textbooks & Study Guides,Study Guides & Workbooks,₹270.00,4.3
"Oswal - Gurukul Science Most Likely CBSE Question Bank for Class 9 Exam 2024 - Chapterwise & Categorywise, New Paper Pattern (MCQs, Case, Assertion & Reasoning, NCERT & NCERT Exemplar Questions)",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹342.00,4.3
NCERT Exemplar Problems Solutions Physics class 12th,Sanjeev Kumar,Textbooks & Study Guides,Study Guides & Workbooks,₹114.00,4.3
"Oswal - Gurukul Economics Most Likely CBSE Question Bank for Class 12 Exam 2024 - Chapterwise & Categorywise, Competency Focused Qs, MCQs, Case, Assertion & Reasoning Based, Previous Years' Board Qs",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹395.00,4.3
Objective Computer Awareness,Arihant Experts,Textbooks & Study Guides,Study Guides & Workbooks,₹90.00,4.2
"Oswal - Gurukul 36 Sample Question Papers for CBSE Science Stream PCM Class 12 Exam 2024 : Fully Solved SQP Pattern, Unsolved Papers (English Core, Physics, Chemistry, Maths, Physical Edu, Comp Sc.)",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹761.00,4.2
All In One Mathematics - 12th Class,"Brijesh Dwivedi Er. Prem Kumar , Jitendre Gupta ",Textbooks & Study Guides,Study Guides & Workbooks,₹400.00,4.2
"Oswal - Gurukul English Core Most Likely CBSE Question Bank for Class 12 Exam 2024 - Chapterwise & Categorywise, Competency Focused Qs, Study Guide, MCQs, Extract Based Qs, Previous Years' Board Qs",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹372.00,4.2
শেয়ার বাজারে কিভাবে লোকসান ভুলে ধনবান হবেন – Bengali Version of How to Avoid Loss and Earn Consistently in the Stock Market,Prasenjit Paul,Textbooks & Study Guides,Study Guides & Workbooks,₹399.00,4.2
All In One Computer Science - 12th Class,Neetu Gaikwad,Textbooks & Study Guides,Study Guides & Workbooks,₹232.00,4.2
"Oswal - Gurukul Physics Most Likely CBSE Question Bank for Class 12 Exam 2024 - Chapterwise & Categorywise, Competency Focused Qs, MCQs, Case, Assertion & Reasoning Based, Previous Years' Board Qs",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹494.00,4.2
"Oswal - Gurukul Science PCM Last Years 10 Solved Papers for CBSE Class 12 Exam 2024 - Yearwise Board Solutions (Physics, Chemistry, Math, English, Computer Science & Phy. Edu) All Sets Delhi & Outside",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,₹920.00,4.0
14000+ Chapterwise Questions Objective General Studies,Manohar Pandey,Textbooks & Study Guides,Study Guides & Workbooks,₹380.00,4.0
Arihant All In One Class 12th Legal Studies for CBSE Exam 2024,Mansi Sharma Jyoti Singh,Textbooks & Study Guides,Study Guides & Workbooks,₹250.00,3.4
"World & India Map (Both Political & Physical) with Constitution of India, Indian History, Indian Economy & Geographical Terms Chart | Set Of 8",Vidya Chitr Prakashan,Travel,Travel & Holiday Guides,₹150.00,5.0
National Geographic Bucket List Family Travel: Share the World With Your Kids on 50 Adventures of a Lifetime,Jessica Gee,Travel,Travel & Holiday Guides,"₹2,508.00",5.0
"The Comfort Crisis: Embrace Discomfort T: Embrace Discomfort To Reclaim Your Wild, Happy, Healthy Self",Michael Easter,Travel,Travel & Holiday Guides,₹829.00,4.7
Indica: A Deep Natural History Of The In: A Deep Natural History of the Indian Subcontinent,Pranay Lal,Travel,Travel & Holiday Guides,₹975.00,4.7
DK Eyewitness Top 10 New York City (Pocket Travel Guide),DK Eyewitness,Travel,Travel & Holiday Guides,₹152.86,4.7
Khanna Sutra- Food Lessons in Love ( Foreword by Deepak Chopra),Vikas Khanna,Travel,Travel & Holiday Guides,₹599.00,4.7
Leave Only Footprints: My Acadia-to-Zion Journey Through Every National Park,Conor Knighton,Travel,Travel & Holiday Guides,"₹1,178.00",4.7
Insight Guides Poland (Travel Guide with Free eBook) (Insight Guides Main Series),Insight Travel Guide,Travel,Travel & Holiday Guides,"₹1,326.00",4.7
Lonely Planet Australia (Travel Guide),Andrew Bain,Travel,Travel & Holiday Guides,"₹1,814.50",4.7
Harry Potter - A History of Magic: The eBook of the Exhibition,British British Library,Travel,Travel & Holiday Guides,₹313.95,4.6
India (Lonely Planet Country Guides),Sarina Singh,Travel,Travel & Holiday Guides,₹360.00,4.6
DK Eyewitness Top 10 Porto (Pocket Travel Guide),DK Eyewitness,Travel,Travel & Holiday Guides,₹557.90,4.6
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher Mcdougall,Travel,Travel & Holiday Guides,₹345.00,4.6
Frommer's New York City day by day,Pauline Frommer,Travel,Travel & Holiday Guides,"₹1,282.00",4.6
DK Eyewitness Top 10 Washington DC (Pocket Travel Guide),DK Eyewitness,Travel,Travel & Holiday Guides,₹308.66,4.6
Lonely Planet Best of India (Travel Guide),Anirban Mahapatra,Travel,Travel & Holiday Guides,"₹1,198.61",4.6
You are the Best Friend: A True story of falling in Love & finding inner Peace | An inspiring story by the author of You are the Best Wife,Ajay K Pandey,Travel,Travel & Holiday Guides,₹160.00,4.5
India and World Political Map - LAMINATED | Size - 70×100cm | India Map | World Map,Hivex Publication,Travel,Travel & Holiday Guides,₹249.00,4.5
"Autobiography of a Yogi: English Paperback, Yogi Paramahansa Yogananda Books, an original complete latest edition in English (a spiritual book for introduction to Kriya yoga meditation)",Paramahansa Yogananda,Travel,Travel & Holiday Guides,₹138.00,4.5
